Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
3671	3673	13	613	2248487	2247875	2447	666953	729	76213	81	76213	81	1	590740	0.9183	0.8930	0.1244	-143.8456	149	221924	2835	-10.0102	683	-5.7647	17	729	80	0.1416	0.7494	41.6578	11.3265	0.9040	0.5248	143.3037	563	134190	0.9536	0.3339
3673	3677	13	613	2253387	2252775	4899	668406	1452	76350	137	76350	137	1	592056	0.9185	0.7587	0.1244	-141.9933	149	222382	2843	-6.5624	3371	7.7826	23	1141	107	0.1416	0.7048	41.7327	11.3281	0.9026	0.5185	143.2700	563	134481	0.9514	0.3332
3677	3691	13	614	2270579	2269966	17191	673505	5098	76857	507	76857	507	1	596648	0.9181	0.8001	0.1243	-138.7181	149	224075	2869	-6.9412	1871	-9.2335	167	1606	10	0.1416	0.4383	42.0115	11.3352	0.9015	0.5555	144.3481	563	135585	0.9578	0.3377
3691	3697	13	616	2277967	2277352	7387	675698	2192	77062	205	77062	205	1	598636	0.9181	0.7528	0.1242	-140.3691	149	224794	2877	7.9030	2887	7.1277	47	1172	57	0.1418	0.6266	42.1241	11.3379	0.9019	0.5333	143.7282	563	136041	0.9550	0.3400
3697	3701	13	617	2282899	2282283	4931	677160	1461	77214	152	77214	152	1	599946	0.9184	0.8379	0.1242	-141.6644	149	225263	2882	6.8902	2887	-6.8824	17	1461	165	0.1417	0.6177	42.2072	11.3395	0.9032	0.5198	143.6448	563	136346	0.9554	0.3367
3701	3709	13	618	2292779	2292162	9879	680096	2935	77500	286	77500	286	1	602596	0.9183	0.7852	0.1241	-144.4698	149	226217	2892	-6.5251	617	9.0690	29	2116	155	0.1416	0.5628	42.3646	11.3433	0.9037	0.5430	144.4423	563	136966	0.9564	0.3394
3709	3719	13	619	2305159	2304541	12379	683764	3667	77859	359	77859	359	1	605905	0.9181	0.7893	0.1240	-142.6174	149	227420	2910	6.9823	113	-7.3575	179	1106	5	0.1416	0.4994	41.5630	11.3481	0.9073	0.5540	143.7496	563	137724	0.9590	0.3407
3719	3727	13	621	2315087	2314467	9927	686713	2949	78164	305	78164	305	1	608549	0.9182	0.8343	0.1240	-141.8926	149	228409	2924	5.8879	2837	11.5738	61	1416	58	0.1415	0.5161	42.0350	11.3519	0.9058	0.5534	146.3553	577	136358	0.9579	0.3375
3727	3733	13	622	2322547	2321926	7459	688924	2211	78372	208	78372	208	1	610552	0.9182	0.7593	0.1239	-142.7261	157	223311	2702	-6.6369	1873	-6.8761	113	784	7	0.1416	0.6304	42.1468	11.3546	0.9047	0.5504	147.7886	577	136810	0.9562	0.3373
3733	3739	13	623	2330019	2329397	7471	691142	2217	78591	219	78591	219	1	612551	0.9183	0.7977	0.1238	-142.5973	149	229877	2943	-8.3043	23	6.5660	53	1151	50	0.1416	0.5880	42.2646	11.3572	0.9027	0.5366	147.1872	577	137272	0.9551	0.3360
3739	3761	13	624	2357519	2356896	27499	699298	8156	79412	821	79412	821	1	619886	0.9176	0.8134	0.1238	-141.3893	149	232618	2981	-5.7144	1873	-9.4595	37	5133	268	0.1419	0.3511	42.7077	11.3684	0.9070	0.5358	147.2808	577	138976	0.9619	0.3326
3761	3767	13	628	2365047	2364420	7527	701532	2234	79628	216	79628	216	1	621904	0.9176	0.7817	0.1237	-140.8662	157	227404	2756	6.2236	1297	-6.0282	71	995	22	0.1421	0.5983	42.8250	11.3711	0.9089	0.5408	146.7244	577	139425	0.9615	0.3358
3767	3769	13	629	2367559	2366931	2511	702276	744	79705	78	79705	78	1	622571	0.9180	0.8480	0.1236	-142.9490	157	227646	2757	7.0825	97	-5.1724	29	539	32	0.1420	0.7865	42.8664	11.3716	0.9094	0.5222	146.1629	577	139587	0.9601	0.3342
3769	3779	13	629	2380139	2379511	12579	706010	3734	80110	405	80110	405	1	625900	0.9183	0.8778	0.1236	-143.1720	157	228841	2772	6.9621	211	-6.9324	281	974	0	0.1418	0.4041	42.5325	11.3764	0.9089	0.5173	145.4246	577	140377	0.9537	0.3303
3779	3793	13	631	2397807	2397177	17667	711250	5240	80632	522	80632	522	1	630618	0.9180	0.8066	0.1235	-147.6879	157	230530	2789	-6.4895	2707	-8.7561	41	3111	143	0.1420	0.4108	43.9953	11.3833	0.9125	0.5320	151.6568	577	141464	0.9579	0.3306
3793	3797	13	633	2402867	2402235	5059	712753	1503	80772	140	80772	140	1	631981	0.9181	0.7546	0.1234	-147.8408	157	231013	2795	-6.5999	2707	7.8387	31	1010	73	0.1421	0.6911	44.7929	11.3848	0.9116	0.5211	152.5685	577	141778	0.9553	0.3298
3797	3803	13	634	2410467	2409834	7599	715005	2253	80966	194	80966	194	1	634039	0.9179	0.6980	0.1234	-146.8981	157	231724	2805	-7.2638	2707	9.1695	59	1116	47	0.1423	0.7133	45.4982	11.3875	0.9127	0.5676	154.9983	577	142231	0.9565	0.3306
3803	3821	13	635	2433339	2432705	22871	721791	6785	81633	667	81633	667	1	640158	0.9172	0.7973	0.1233	-144.2675	157	233951	2836	-7.5817	3299	-14.9104	67	3146	79	0.1425	0.4052	46.5564	11.3964	0.9108	0.5625	154.0312	577	143664	0.9605	0.3307
3821	3823	13	638	2435887	2435250	2547	722547	756	81702	70	81702	70	1	640845	0.9175	0.7513	0.1232	143.4055	577	147018	653	-7.8360	2707	-7.4211	19	669	63	0.1425	0.9002	43.2411	11.3969	0.9115	0.5254	154.4939	577	143819	0.9601	0.3306
3823	3833	13	638	2448647	2448010	12759	726335	3787	82059	357	82059	357	1	644276	0.9172	0.7653	0.1232	-146.6115	157	235391	2852	-7.6347	2707	-8.1801	211	1074	2	0.1426	0.5260	43.2697	11.4016	0.9076	0.5523	152.8284	577	144588	0.9546	0.3297
3833	3847	13	640	2466567	2465928	17919	731650	5315	82563	504	82563	504	1	649087	0.9166	0.7703	0.1231	-145.4204	157	237103	2875	-7.5615	2707	10.7324	71	2388	78	0.1428	0.4608	43.5376	11.4084	0.9104	0.5620	153.9497	577	145707	0.9610	0.3324
3847	3851	13	642	2471699	2471058	5131	733171	1521	82713	150	82713	150	1	650458	0.9169	0.8015	0.1230	-146.5101	149	243802	3126	-6.6853	2707	7.6747	83	636	23	0.1428	0.6878	43.6172	11.4099	0.9113	0.5260	152.8787	577	146016	0.9624	0.3326
3851	3853	13	643	2474267	2473625	2567	733933	762	82802	90	82802	90	1	651131	0.9174	0.9604	0.1230	-147.9866	149	244061	3128	-5.3955	397	5.0000	41	451	27	0.1427	0.6575	43.6646	11.4105	0.9118	0.5080	153.3033	577	146182	0.9622	0.3419
3853	3863	13	643	2487127	2486485	12859	737748	3815	83155	353	83155	353	1	654593	0.9170	0.7528	0.1229	-147.9128	149	245322	3145	-5.8824	17	-10.5581	43	2162	90	0.1429	0.5333	43.5279	11.4151	0.9058	0.5721	154.5130	577	146987	0.9562	0.3332
3863	3877	13	645	2505187	2504543	18059	743106	5357	83719	564	83719	564	1	659387	0.9170	0.8570	0.1229	-147.8591	149	247106	3169	7.2268	97	10.3871	31	3590	242	0.1426	0.3762	43.5274	11.4218	0.9071	0.5269	155.4679	577	148154	0.9577	0.3376
3877	3881	13	647	2510359	2509713	5171	744640	1533	83877	158	83877	158	1	660763	0.9173	0.8394	0.1228	-149.8389	149	247626	3174	-5.6210	2633	-5.2759	29	1106	71	0.1425	0.6113	42.9121	11.4234	0.9080	0.5095	155.3380	577	148480	0.9578	0.3421
3881	3889	13	648	2520719	2520072	10359	747716	3076	84192	315	84192	315	1	663524	0.9175	0.8344	0.1227	-150.4362	149	248639	3187	6.3162	1303	11.1566	83	1280	42	0.1423	0.4842	43.3868	11.4270	0.9069	0.5366	156.1196	577	149120	0.9588	0.3352
3889	3907	13	649	2544107	2543459	23387	754653	6937	84841	649	84841	649	1	669812	0.9165	0.7627	0.1227	-150.0064	157	244528	2965	7.1443	97	9.1395	43	3910	191	0.1425	0.4326	43.4208	11.4357	0.9086	0.5553	154.1664	577	150549	0.9623	0.3351
3907	3911	13	652	2549319	2548668	5211	756200	1546	84993	152	84993	152	1	671207	0.9167	0.8019	0.1226	-150.3376	157	245025	2971	7.2275	211	7.6265	83	638	23	0.1426	0.6806	43.5081	11.4373	0.9085	0.5293	154.0225	577	150879	0.9597	0.3350
3911	3917	13	653	2557147	2556495	7827	758525	2324	85230	237	85230	237	1	673295	0.9170	0.8322	0.1225	-151.8662	157	245773	2979	-6.3386	1583	-8.0270	37	1462	71	0.1425	0.5717	43.6299	11.4398	0.9094	0.5534	154.2964	577	151377	0.9611	0.3367
3917	3919	13	654	2559759	2559106	2611	759296	772	85310	81	85310	81	1	673986	0.9173	0.8567	0.1225	-152.9873	157	246018	2981	-5.9871	2707	-3.8710	31	525	30	0.1424	0.7869	43.6708	11.4403	0.9109	0.5174	153.7106	577	151546	0.9615	0.3354
3919	3923	13	654	2564987	2564334	5227	760849	1552	85469	159	85469	159	1	675380	0.9176	0.8369	0.1224	-151.3694	157	246519	2989	-7.1345	2707	8.5890	73	672	27	0.1424	0.6394	43.7528	11.4418	0.9091	0.5264	153.6049	577	151865	0.9611	0.3369
3923	3929	13	655	2572839	2572185	7851	763177	2328	85702	233	85702	233	1	677475	0.9178	0.8180	0.1224	-153.5796	157	247242	2996	-7.8545	2707	8.1854	151	741	18	0.1422	0.5796	43.7367	11.4444	0.9086	0.5433	153.9029	577	152356	0.9602	0.3360
3929	3931	13	656	2575459	2574804	2619	763953	776	85763	62	85763	62	1	678190	0.9180	0.6533	0.1223	-152.8662	157	247500	3000	-8.4278	2707	5.2558	43	446	26	0.1424	1.0175	43.7678	11.4449	0.9103	0.5296	153.3726	577	152509	0.9599	0.3352
3931	3943	13	656	2591207	2590552	15747	768628	4675	86239	476	86239	476	1	682389	0.9179	0.8330	0.1222	-156.9745	157	249000	3015	-6.8235	17	13.2295	61	2250	87	0.1426	0.4294	44.0112	11.4505	0.9112	0.5433	155.9827	577	153487	0.9576	0.3335
3943	3947	13	658	2596467	2595810	5259	770188	1559	86401	162	86401	162	1	683787	0.9183	0.8506	0.1222	-156.5096	157	249513	3022	6.1305	383	-6.1613	31	1041	61	0.1426	0.6340	44.0944	11.4520	0.9100	0.5307	157.7938	577	153830	0.9545	0.3374
3947	3967	13	659	2622847	2622189	26379	778014	7825	87171	770	87171	770	1	690843	0.9176	0.8059	0.1221	-155.4331	157	252019	3055	6.5049	307	13.1622	37	4918	279	0.1425	0.3732	44.4894	11.4616	0.9127	0.5512	158.1300	577	155464	0.9600	0.3306
3967	3989	13	662	2652019	2651358	29171	786670	8656	88004	833	88004	833	1	698666	0.9166	0.7885	0.1220	-153.1656	157	254824	3093	7.1140	307	14.7931	29	6238	445	0.1426	0.3726	44.3680	11.4722	0.9107	0.5394	155.8527	577	157275	0.9569	0.3292
3989	4001	13	666	2667999	2667334	15979	791410	4740	88457	453	88457	453	1	702953	0.9163	0.7835	0.1220	-150.4777	157	256340	3115	7.0662	3673	-9.2432	37	2983	152	0.1429	0.4806	44.3505	11.4777	0.9124	0.5610	155.4211	577	158265	0.9561	0.3282
4001	4003	13	668	2670667	2670000	2667	792198	789	88525	69	88525	69	1	703673	0.9166	0.7173	0.1219	-151.5987	157	256585	3117	6.6371	3673	4.2734	139	259	8	0.1430	0.9075	44.3846	11.4782	0.9122	0.5185	155.8700	577	158424	0.9552	0.3286
4003	4007	13	668	2676007	2675340	5339	793785	1586	88674	149	88674	149	1	705111	0.9167	0.7709	0.1219	-150.2611	157	257108	3125	6.7729	3673	-7.5882	17	1586	179	0.1430	0.7087	44.4598	11.4797	0.9127	0.5404	156.7574	577	158745	0.9544	0.3343
4007	4013	13	669	2684027	2683359	8019	796163	2379	88896	222	88896	222	1	707267	0.9167	0.7662	0.1218	-149.1592	157	257885	3136	7.4781	3673	-11.2581	31	1585	91	0.1430	0.6132	44.5721	11.4822	0.9106	0.5392	158.0277	577	159244	0.9554	0.3363
4013	4019	13	670	2692059	2691390	8031	798547	2383	89143	247	89143	247	1	709404	0.9170	0.8514	0.1217	-149.9554	157	258654	3145	7.1800	3673	8.4340	53	1234	55	0.1430	0.5575	44.6974	11.4847	0.9123	0.5411	157.2218	577	159765	0.9576	0.3386
4019	4021	13	671	2694739	2694069	2679	799343	796	89210	68	89210	68	1	710133	0.9172	0.7021	0.1217	-152.2038	157	258909	3146	6.7465	3673	4.6129	31	533	39	0.1431	0.9437	44.3941	11.4852	0.9121	0.5279	156.6742	577	159923	0.9555	0.3372
4021	4027	13	671	2702787	2702117	8047	801729	2386	89427	217	89427	217	1	712302	0.9172	0.7478	0.1216	-152.9873	157	259677	3155	6.4473	3673	-7.5517	29	1719	111	0.1432	0.6139	44.5021	11.4876	0.9117	0.5193	159.0104	577	160403	0.9546	0.3348
4027	4049	13	672	2732399	2731728	29611	810514	8784	90264	837	90264	837	1	720250	0.9162	0.7839	0.1216	-149.6815	157	262479	3194	7.4828	29	11.7209	43	4951	242	0.1434	0.3795	44.8968	11.4980	0.9120	0.5558	157.7400	577	162212	0.9567	0.3312
4049	4051	13	676	2735099	2734424	2699	811312	800	90344	81	90344	81	1	720968	0.9165	0.8334	0.1215	-147.0318	157	262742	3200	-6.4911	2087	-5.6552	29	575	34	0.1434	0.8245	44.9366	11.4985	0.9106	0.5264	157.1438	577	162384	0.9552	0.3308
4051	4057	13	676	2743207	2742532	8107	813721	2408	90599	255	90599	255	1	723122	0.9169	0.8720	0.1214	145.2981	577	166090	721	-6.7997	2087	-6.0233	43	1355	57	0.1432	0.5039	44.7518	11.5010	0.9116	0.5160	156.3657	577	162897	0.9550	0.3324
4057	4073	13	677	2764887	2764211	21679	820152	6431	91224	625	91224	625	1	728928	0.9164	0.8007	0.1214	148.5806	577	167451	729	6.6495	97	-10.4595	37	4023	207	0.1433	0.4217	44.9712	11.5084	0.9117	0.5624	159.6482	577	164258	0.9599	0.3344
4073	4079	13	680	2773039	2772360	8151	822568	2416	91483	259	91483	259	1	731085	0.9167	0.8837	0.1213	148.7851	577	167969	731	-6.5912	1409	-8.3191	47	1300	47	0.1432	0.5090	45.0988	11.5108	0.9126	0.5238	159.8527	577	164776	0.9591	0.3324
4079	4091	13	681	2789379	2788699	16339	827418	4849	91938	455	91938	455	1	735480	0.9164	0.7738	0.1213	-147.5669	157	267965	3266	-7.3913	23	-8.9016	61	2315	67	0.1433	0.4931	45.3236	11.5162	0.9102	0.5609	158.3380	577	165790	0.9611	0.3323
4091	4093	13	683	2792107	2791425	2727	828227	810	92023	86	92023	86	1	736204	0.9168	0.8760	0.1212	-148.9809	157	268233	3268	-6.6238	1409	-6.1148	61	400	7	0.1433	0.7254	45.1204	11.5167	0.9112	0.5084	158.7556	577	165958	0.9597	0.3315
4093	4099	13	683	2800299	2799617	8191	830657	2429	92234	211	92234	211	1	738423	0.9166	0.7171	0.1211	-146.9809	157	269018	3280	-7.0731	1409	6.8679	53	1249	54	0.1435	0.6743	45.2243	11.5192	0.9101	0.5398	158.0433	577	166452	0.9613	0.3355
4099	4111	13	684	2816719	2816036	16419	835528	4872	92701	467	92701	467	1	742827	0.9163	0.7917	0.1211	-149.7516	157	270570	3297	6.8122	229	7.6456	79	2068	60	0.1436	0.4635	44.7042	11.5245	0.9120	0.5405	158.6014	577	167445	0.9624	0.3372
4111	4127	13	686	2838687	2838002	21967	842045	6516	93354	653	93354	653	1	748691	0.9161	0.8281	0.1210	-152.1210	157	272640	3321	6.1206	257	-10.4807	181	1944	11	0.1434	0.3885	45.4167	11.5318	0.9103	0.5410	155.9185	577	168796	0.9613	0.3334
4127	4129	13	689	2841439	2840751	2751	842862	818	93425	72	93425	72	1	749437	0.9163	0.7277	0.1210	-152.5732	157	272911	3324	6.7626	257	-5.5122	41	482	18	0.1435	0.9337	45.4512	11.5323	0.9137	0.5297	155.3224	577	168968	0.9630	0.3330
4129	4133	13	689	2846947	2846259	5507	844496	1633	93588	163	93588	163	1	750908	0.9166	0.8256	0.1209	-156.4522	157	273451	3327	-7.4706	17	-9.4483	29	1181	72	0.1435	0.6697	45.5305	11.5337	0.9142	0.5400	156.1404	577	169309	0.9625	0.3319
4133	4139	13	690	2855219	2854530	8271	846948	2452	93818	230	93818	230	1	753130	0.9166	0.7762	0.1208	-157.2994	157	274224	3336	-6.5558	457	9.1395	43	1373	73	0.1436	0.6168	45.6424	11.5361	0.9134	0.5393	154.4419	577	169799	0.9609	0.3313
4139	4153	13	691	2874567	2873877	19347	852690	5742	94386	568	94386	568	1	758304	0.9164	0.8190	0.1208	-153.4140	157	276117	3364	9.2802	257	10.7788	113	2103	48	0.1435	0.4229	45.9217	11.5424	0.9117	0.5410	153.1785	577	171029	0.9609	0.3374
4153	4157	13	693	2880107	2879415	5539	854332	1641	94534	148	94534	148	1	759798	0.9165	0.7470	0.1207	-155.1911	157	276649	3369	7.5019	257	8.1277	47	890	46	0.1437	0.7253	45.9942	11.5439	0.9123	0.5407	153.9723	577	171377	0.9633	0.3417
4157	4159	13	694	2882879	2882186	2771	855154	822	94622	89	94622	89	1	760532	0.9170	0.8973	0.1207	-155.5414	157	276912	3372	8.1051	257	5.3913	23	651	62	0.1436	0.7264	46.0370	11.5443	0.9127	0.5127	154.3588	577	171554	0.9624	0.3376
4159	4177	13	694	2907887	2907194	25007	862573	7418	95316	694	95316	694	1	767257	0.9162	0.7757	0.1206	-154.7452	157	279283	3403	6.6679	3637	9.1507	73	3243	98	0.1438	0.4132	46.1963	11.5525	0.9120	0.5506	158.0797	577	173077	0.9615	0.3325
4177	4201	13	697	2941399	2940703	33511	872518	9944	96276	960	96276	960	1	776242	0.9153	0.8008	0.1206	-150.8122	197	258544	2474	6.0738	1801	-12.6729	107	3674	56	0.1436	0.3587	45.6442	11.5635	0.9115	0.5562	157.7626	577	175188	0.9658	0.3332
4201	4211	13	701	2955419	2954719	14019	876675	4158	96683	407	96683	407	1	779992	0.9152	0.8123	0.1205	-152.7707	157	283838	3463	-6.6774	31	-9.2302	139	1406	11	0.1435	0.4763	46.0286	11.5678	0.9098	0.5377	159.6534	577	176085	0.9644	0.3333
4211	4217	13	703	2963847	2963145	8427	879177	2502	96946	263	96946	263	1	782231	0.9156	0.8728	0.1204	-155.2675	157	284662	3471	-7.3948	1231	-6.2474	97	982	14	0.1435	0.5396	46.1542	11.5701	0.9132	0.5392	158.7678	577	176629	0.9682	0.3354
4217	4219	13	704	2966659	2965956	2811	880008	832	97030	85	97030	85	1	782978	0.9159	0.8487	0.1204	-151.7325	157	284934	3478	-6.8486	2939	-4.3373	83	346	4	0.1434	0.7754	46.1942	11.5706	0.9121	0.5082	158.1889	577	176796	0.9665	0.3340
4219	4229	13	704	2980739	2980036	14079	884187	4178	97437	407	97437	407	1	786750	0.9158	0.8096	0.1203	-152.5605	157	286255	3494	6.2865	541	8.9720	107	1553	38	0.1434	0.4673	46.2120	11.5749	0.9108	0.5189	159.1906	577	177661	0.9662	0.3351
4229	4231	13	706	2983559	2982854	2819	885023	836	97518	82	97518	82	1	787505	0.9162	0.8156	0.1203	-150.8854	157	286516	3499	-6.3529	17	5.4478	67	387	17	0.1434	0.8080	46.2509	11.5753	0.9109	0.5151	158.6014	577	177831	0.9644	0.3453
4231	4241	13	706	2997679	2996974	14119	889211	4188	97931	413	97931	413	1	791280	0.9162	0.8203	0.1202	-152.3121	157	287884	3515	-6.2381	3881	-9.9726	73	1824	40	0.1433	0.4768	46.4472	11.5796	0.9087	0.5513	158.4575	577	178738	0.9631	0.3339
4241	4243	13	708	3000507	2999800	2827	890049	838	98009	79	98009	79	1	792040	0.9165	0.7846	0.1202	-154.8153	157	288159	3516	-6.6699	3881	-6.3617	47	455	13	0.1433	0.8590	46.4847	11.5801	0.9103	0.5233	158.8232	577	178921	0.9657	0.3453
4243	4253	13	708	3014667	3013960	14159	894254	4204	98386	377	98386	377	1	795868	0.9161	0.7467	0.1201	-158.1421	197	264979	2532	7.0702	541	-10.1124	89	1696	28	0.1436	0.5513	46.3757	11.5843	0.9094	0.5625	157.7903	577	179796	0.9652	0.3380
4253	4259	13	710	3023179	3022470	8511	896776	2522	98611	225	98611	225	1	798165	0.9160	0.7432	0.1200	-159.6650	197	265720	2538	-6.5608	2707	-9.5410	61	1206	30	0.1438	0.6231	46.4817	11.5866	0.9117	0.5275	157.9809	577	180318	0.9645	0.3355
4259	4261	13	711	3026019	3025309	2839	897616	841	98692	82	98692	82	1	798924	0.9164	0.8126	0.1200	-158.1218	197	265962	2542	6.8889	2521	4.4595	37	528	33	0.1438	0.7942	46.5204	11.5871	0.9104	0.5120	157.3847	577	180490	0.9638	0.3460
4261	4271	13	711	3040239	3039529	14219	901836	4219	99082	390	99082	390	1	802754	0.9161	0.7708	0.1199	-154.3885	157	291972	3565	5.8210	257	9.5506	89	1711	48	0.1439	0.5307	46.5065	11.5913	0.9070	0.5539	156.3276	577	181372	0.9604	0.3366
4271	4273	13	713	3043087	3042375	2847	902684	848	99170	89	99170	89	1	803514	0.9165	0.8755	0.1199	-153.2995	197	267457	2562	-6.0648	2731	4.2258	31	570	41	0.1437	0.7496	46.5482	11.5918	0.9080	0.5108	156.7140	577	181549	0.9610	0.3460
4273	4283	13	713	3057347	3056635	14259	906912	4228	99580	410	99580	410	1	807332	0.9164	0.8093	0.1198	-153.5605	157	293634	3587	7.3191	257	-8.7660	47	2274	88	0.1437	0.4804	46.0768	11.5960	0.9090	0.5331	156.7132	659	171764	0.9615	0.3369
4283	4289	13	715	3065919	3065205	8571	909453	2540	99821	241	99821	241	1	809632	0.9165	0.7923	0.1198	-155.7389	157	294433	3595	-5.9269	2707	7.4468	47	1376	66	0.1438	0.6048	46.6127	11.5983	0.9099	0.5365	158.1533	659	172278	0.9617	0.3356
4289	4297	13	716	3077367	3076652	11447	912852	3398	100132	311	100132	311	1	812720	0.9163	0.7646	0.1197	-153.9898	197	270480	2592	-7.4381	2707	9.9032	31	2280	157	0.1440	0.5739	46.7579	11.6016	0.9099	0.5523	157.0197	659	172981	0.9589	0.3327
4297	4327	13	717	3120487	3119771	43119	925645	12792	101354	1222	101354	1222	1	824291	0.9151	0.7984	0.1196	-158.0000	197	274224	2626	-7.1414	2539	10.2913	127	4490	81	0.1439	0.3322	47.3294	11.6151	0.9073	0.5459	158.1958	659	175559	0.9575	0.3291
4327	4337	13	722	3134927	3134206	14439	929930	4285	101795	441	101795	441	1	828135	0.9153	0.8606	0.1196	-151.0761	197	275512	2646	-8.5167	2539	-10.4795	73	1879	41	0.1436	0.4355	47.5363	11.6192	0.9069	0.5330	156.5432	659	176433	0.9594	0.3297
4337	4339	13	724	3137819	3137096	2891	930786	857	101876	82	101876	82	1	828910	0.9156	0.8004	0.1195	-151.6244	197	275763	2648	-7.1910	2539	5.7808	73	373	16	0.1437	0.8504	47.5741	11.6197	0.9078	0.5226	156.0303	659	176602	0.9601	0.3294
4339	4349	13	724	3152299	3151576	14479	935084	4297	102294	418	102294	418	1	832790	0.9156	0.8141	0.1195	-151.5178	197	277033	2661	-7.5766	2539	9.5517	29	3095	223	0.1438	0.4854	47.1732	11.6238	0.9092	0.5464	158.3900	659	177472	0.9585	0.3308
4349	4357	13	726	3163907	3163182	11607	938528	3444	102614	320	102614	320	1	835914	0.9155	0.7780	0.1194	-150.6497	197	278031	2672	-7.2895	2539	-8.9574	47	1832	69	0.1438	0.5461	47.3212	11.6270	0.9117	0.5341	158.3869	659	178132	0.9610	0.3315
4357	4363	13	727	3172627	3171901	8719	941114	2586	102865	251	102865	251	1	838249	0.9156	0.8131	0.1194	-150.3553	197	278790	2680	-7.3265	2539	-9.2759	29	1860	119	0.1439	0.5769	47.4374	11.6293	0.9104	0.5333	160.8604	659	178635	0.9608	0.3327
4363	4373	13	728	3187187	3186460	14559	945435	4320	103283	418	103283	418	1	842152	0.9156	0.8109	0.1193	-151.3096	197	280066	2692	6.1033	397	9.6024	83	1801	53	0.1438	0.4611	47.3449	11.6335	0.9109	0.5279	160.1958	659	179513	0.9585	0.3310
4373	4391	13	730	3213479	3212750	26291	953233	7797	103994	711	103994	711	1	849239	0.9147	0.7646	0.1193	-153.3756	197	282338	2713	6.2130	4093	-12.2553	47	4189	166	0.1444	0.4321	47.6718	11.6412	0.9117	0.5563	160.8312	877	160565	0.9573	0.3299
4391	4397	13	733	3222267	3221535	8787	955841	2608	104241	247	104241	247	1	851600	0.9148	0.7945	0.1192	-152.1218	197	283101	2722	5.9387	4093	7.5319	47	1421	68	0.1444	0.5972	47.4794	11.6435	0.9130	0.5441	159.8331	701	177061	0.9578	0.3292
4397	4409	13	734	3239879	3239146	17611	961067	5226	104757	516	104757	516	1	856310	0.9148	0.8286	0.1192	-155.7157	197	284637	2734	-6.0699	3761	11.4433	97	2064	54	0.1443	0.4235	47.7149	11.6485	0.9148	0.5316	161.5975	877	161983	0.9609	0.3289
4409	4421	13	736	3257539	3256804	17659	966305	5237	105229	472	105229	472	1	861076	0.9143	0.7567	0.1191	-152.6447	197	286206	2753	6.0655	2777	-11.9551	89	2134	36	0.1444	0.5080	47.9299	11.6535	0.9143	0.5573	161.5165	577	194877	0.9615	0.3278
4421	4423	13	738	3260487	3259750	2947	967178	874	105307	79	105307	79	1	861871	0.9146	0.7593	0.1190	-154.1320	197	286451	2754	-6.5749	2129	-4.5135	37	546	25	0.1444	0.8438	47.9658	11.6539	0.9136	0.5050	161.9307	577	195046	0.9600	0.3291
4423	4441	13	738	3287079	3286342	26591	975067	7888	106042	735	106042	735	1	869025	0.9139	0.7831	0.1190	-155.9188	197	288794	2776	-8.4041	2707	11.1739	23	6231	553	0.1447	0.4229	48.3020	11.6616	0.9152	0.5717	166.0884	701	180827	0.9614	0.3291
4441	4447	13	741	3295967	3295227	8887	977703	2638	106276	234	106276	234	1	871427	0.9139	0.7458	0.1189	-154.6548	197	289556	2785	-8.3517	2707	7.0645	31	1766	121	0.1449	0.6357	48.4090	11.6638	0.9150	0.5356	166.6819	701	181320	0.9624	0.3291
4447	4451	13	742	3301899	3301158	5931	979465	1761	106444	168	106444	168	1	873021	0.9141	0.8024	0.1189	154.1812	701	186052	685	-7.6535	2707	6.7196	107	657	19	0.1449	0.6594	48.4855	11.6652	0.9155	0.5214	166.6976	701	181665	0.9619	0.3284
4451	4457	13	743	3310807	3310065	8907	982106	2641	106687	243	106687	243	1	875419	0.9141	0.7743	0.1188	-156.9442	197	290865	2796	8.3627	397	7.1724	29	1897	138	0.1449	0.6145	48.5976	11.6674	0.9126	0.5370	169.2026	701	182189	0.9591	0.3361
4457	4463	13	744	3319727	3318984	8919	984752	2645	106911	224	106911	224	1	877841	0.9140	0.7130	0.1188	157.2653	701	187074	691	-8.5597	2707	7.3243	37	1659	97	0.1450	0.6773	48.7001	11.6697	0.9134	0.5562	169.7817	701	182687	0.9599	0.3329
4463	4481	13	745	3346559	3345815	26831	992714	7962	107680	769	107680	769	1	885034	0.9136	0.8135	0.1187	160.8031	701	188638	699	-6.4422	2707	-13.1351	37	5016	258	0.1449	0.3844	48.4295	11.6773	0.9110	0.5402	173.3195	701	184251	0.9575	0.3301
4481	4483	13	748	3349547	3348800	2987	993601	888	107756	77	107756	77	1	885845	0.9138	0.7307	0.1187	161.3324	701	188803	700	-7.0975	2707	-5.2553	47	476	15	0.1450	0.9258	48.4641	11.6777	0.9135	0.5307	173.8459	701	184417	0.9594	0.3302
